****************
timestamp: 2024-04-14 12:02:20.705005
initializing training...
========================
available cuda devices:
0: Quadro RTX 6000, mem:22690MB, mpc:72
1: Quadro RTX 6000, mem:22690MB, mpc:72
2: Quadro RTX 6000, mem:22690MB, mpc:72
3: Quadro RTX 6000, mem:22690MB, mpc:72
4: Quadro RTX 6000, mem:22690MB, mpc:72
5: Quadro RTX 6000, mem:22690MB, mpc:72
6: Quadro RTX 6000, mem:22690MB, mpc:72
7: Quadro RTX 6000, mem:22690MB, mpc:72
========================
device: cuda
forcing cuDNN initialization...
nca perception channels: 80
nca parameter count: 12416
nca isotropic type: 0
training new model from scratch...
model: maze25_aniso
type: ANISOTROPIC
channels: 16
hidden: 128
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 33, 33, 33]
target.shape: [4, 4, 33, 33, 33]
starting training w/ 25001 epochs...
[100/25001]	 1.042it/s	 time: 0:01:36~6:38:24	 loss: 14.998>14.728	 lr: 3.474e-05 ▲
[21300/25001]	 1.05it/s	 time: 5:38:10~0:58:44	 loss: 4.377>2.049	 lr: 1.996e-05 ▲
[21400/25001]	 1.05it/s	 time: 5:39:48~0:57:09	 loss: 3.683>2.049	 lr: 2.073e-05 ▲
[21500/25001]	 1.05it/s	 time: 5:41:21~0:55:34	 loss: 3.965>2.049	 lr: 2.149e-05 ▲
[21600/25001]	 1.05it/s	 time: 5:42:55~0:53:58	 loss: 4.274>2.049	 lr: 2.226e-05 ▲
[21700/25001]	 1.05it/s	 time: 5:44:29~0:52:23	 loss: 4.082>2.049	 lr: 2.302e-05 ▲
[21800/25001]	 1.05it/s	 time: 5:46:07~0:50:48	 loss: 3.924>2.049	 lr: 2.379e-05 ▲
[21900/25001]	 1.05it/s	 time: 5:47:41~0:49:12	 loss: 4.147>2.049	 lr: 2.455e-05 ▲
[22000/25001]	 1.05it/s	 time: 5:49:15~0:47:37	 loss: 4.125>2.049	 lr: 2.53e-05 ▲
[22100/25001]	 1.05it/s	 time: 5:50:51~0:46:02	 loss: 4.275>2.049	 lr: 2.454e-05 ▼
[22200/25001]	 1.05it/s	 time: 5:52:25~0:44:26	 loss: 4.541>2.049	 lr: 2.377e-05 ▼
[22300/25001]	 1.05it/s	 time: 5:54:04~0:42:52	 loss: 4.245>2.049	 lr: 2.301e-05 ▼
[22400/25001]	 1.05it/s	 time: 5:55:36~0:41:16	 loss: 3.978>2.049	 lr: 2.224e-05 ▼
[22500/25001]	 1.05it/s	 time: 5:57:11~0:39:41	 loss: 4.323>2.049	 lr: 2.148e-05 ▼
[22600/25001]	 1.05it/s	 time: 5:58:45~0:38:05	 loss: 4.094>2.049	 lr: 2.071e-05 ▼
[22700/25001]	 1.05it/s	 time: 6:00:21~0:36:30	 loss: 4.092>2.049	 lr: 1.995e-05 ▼
[22800/25001]	 1.05it/s	 time: 6:01:56~0:34:55	 loss: 3.926>2.049	 lr: 1.918e-05 ▼
[22900/25001]	 1.05it/s	 time: 6:03:29~0:33:19	 loss: 4.241>2.049	 lr: 1.841e-05 ▼
[23000/25001]	 1.05it/s	 time: 6:05:03~0:31:44	 loss: 3.977>2.049	 lr: 1.765e-05 ▼
[23100/25001]	 1.05it/s	 time: 6:06:37~0:30:09	 loss: 4.123>2.049	 lr: 1.688e-05 ▼
[23200/25001]	 1.05it/s	 time: 6:08:12~0:28:34	 loss: 4.316>2.049	 lr: 1.612e-05 ▼
[23300/25001]	 1.05it/s	 time: 6:09:47~0:26:58	 loss: 4.187>2.049	 lr: 1.535e-05 ▼
[23400/25001]	 1.05it/s	 time: 6:11:24~0:25:23	 loss: 4.001>2.049	 lr: 1.459e-05 ▼
[23500/25001]	 1.05it/s	 time: 6:13:00~0:23:48	 loss: 4.025>1.993	 lr: 1.382e-05 ▼
[23600/25001]	 1.05it/s	 time: 6:14:35~0:22:13	 loss: 4.157>1.993	 lr: 1.305e-05 ▼
[23700/25001]	 1.05it/s	 time: 6:16:08~0:20:37	 loss: 4.113>1.993	 lr: 1.229e-05 ▼
[23800/25001]	 1.05it/s	 time: 6:17:45~0:19:02	 loss: 3.71>1.993	 lr: 1.152e-05 ▼
[23900/25001]	 1.05it/s	 time: 6:19:21~0:17:27	 loss: 3.97>1.993	 lr: 1.076e-05 ▼
[24000/25001]	 1.05it/s	 time: 6:20:56~0:15:52	 loss: 3.972>1.993	 lr: 1e-05 ▼
[24100/25001]	 1.05it/s	 time: 6:22:32~0:14:17	 loss: 4.096>1.993	 lr: 1.039e-05 ▲
[24200/25001]	 1.05it/s	 time: 6:24:07~0:12:41	 loss: 4.275>1.993	 lr: 1.077e-05 ▲
[24300/25001]	 1.05it/s	 time: 6:25:44~0:11:06	 loss: 3.907>1.993	 lr: 1.115e-05 ▲
[24400/25001]	 1.05it/s	 time: 6:27:20~0:09:31	 loss: 4.09>1.993	 lr: 1.154e-05 ▲
[24500/25001]	 1.05it/s	 time: 6:28:53~0:07:56	 loss: 4.161>1.993	 lr: 1.192e-05 ▲
[24600/25001]	 1.05it/s	 time: 6:30:28~0:06:20	 loss: 4.271>1.993	 lr: 1.23e-05 ▲
[24700/25001]	 1.05it/s	 time: 6:32:03~0:04:45	 loss: 4.03>1.993	 lr: 1.268e-05 ▲
[24800/25001]	 1.05it/s	 time: 6:33:39~0:03:10	 loss: 4.215>1.993	 lr: 1.307e-05 ▲
[24900/25001]	 1.05it/s	 time: 6:35:13~0:01:35	 loss: 3.913>1.993	 lr: 1.345e-05 ▲
[25000/25001]	 1.05it/s	 time: 6:36:48~0:00:00	 loss: 3.98>1.993	 lr: 1.383e-05 ▲
model [maze25_aniso_cp25000] saved to _checkpoints...
train time: 6:36:48
model [maze25_aniso] saved to _models...
elapsed time: 6:36:50
****************
